http://org.softlang.com/EcorePackageGenmodel,stargazers_count,pushed_at,http://org.softlang.com/EcorePackageXMI,http://org.softlang.com/qegal/EE,http://org.softlang.com/Folder,language,repository,http://org.softlang.com/Ant,genmodel,http://org.softlang.com/qegal/EJ1,http://org.softlang.com/qegal/EJ3,http://org.softlang.com/Pom,http://org.softlang.com/qegal/EJ2,http://org.softlang.com/Gradle,http://org.softlang.com/EcorePackageJava,state,http://org.softlang.com/File,http://org.softlang.com/EcoreClassifierJava,http://org.softlang.com/EcoreClassifierXMI,duplicates,http://org.softlang.com/GeneratorModel,http://org.softlang.com/qegal/E,http://org.softlang.com/qegal/G,http://org.softlang.com/Ecore,sha,http://org.softlang.com/qegal/EJJ,http://org.softlang.com/correspondsTo,eobject,http://org.softlang.com/qegal/J,size,http://org.softlang.com/partOf,ecore,default_branch,http://org.softlang.com/qegal/EJc2,components,sha_data,http://org.softlang.com/manifestsAs,created_at,http://org.softlang.com/Genmodel,http://org.softlang.com/uri,http://org.softlang.com/refersTo,updated_at,http://org.softlang.com/EcoreFactoryJava,http://org.softlang.com/name,http://org.softlang.com/OSGiProject,uniform_build,http://org.softlang.com/XML,http://org.softlang.com/nsUri,http://org.softlang.com/Manifest,http://org.softlang.com/refOccurs,http://org.softlang.com/Java,http://org.softlang.com/elementOf,time,watchers_count,http://org.softlang.com/nsPrefix,forks_count
1.0,0.0,2018-02-08T11:05:05Z,1.0,,10.0,0,eMoflon/emoflon-gt-examples,0.0,1.0,1.0,,0.0,,0.0,,done,18.0,,2.0,0.0,1,1.0,1.0,1.0,10bf5cb6e795d0cf70dd42f00055e861a4bc2a60,,,0.0,,11.0,31.0,1.0,master,,1.0,2018-02-08T11:05:00Z,28.0,2018-02-08T10:46:14Z,1.0,2.0,1.0,2018-02-08T10:46:14Z,,2.0,2.0,True,8.0,3.0,1.0,3.0,,18.0,625,0.0,1.0,0.0
1.0,0.0,2017-07-12T14:41:33Z,1.0,,5.0,0,devlamp/mdsd-team17,0.0,1.0,1.0,,0.0,,0.0,,done,9.0,,24.0,0.0,1,1.0,1.0,1.0,2ab9d67aee7de9234a5339ca121fdd8da7fdf26b,,,0.0,,5902.0,39.0,1.0,master,,1.0,2017-05-08T13:52:55Z,14.0,2017-04-26T14:39:03Z,1.0,24.0,1.0,2017-04-26T14:39:03Z,,24.0,1.0,True,5.0,25.0,1.0,1.0,,35.0,906,0.0,1.0,0.0
5.0,0.0,2015-06-26T21:27:45Z,11.0,,153.0,Java,dennBelka/xpdl-to-cpn,0.0,2.0,6.0,5.0,0.0,,0.0,5.0,done,922.0,,96.0,0.0,2,11.0,5.0,6.0,f673e6690142d39e8e344723cdc6ee39f37900ee,,5.0,47.0,5.0,38596.0,1186.0,6.0,master,5.0,1.0,2010-06-14T22:01:03Z,1075.0,2015-06-26T21:24:41Z,2.0,85.0,,2015-06-26T21:27:00Z,5.0,85.0,8.0,True,170.0,100.0,1.0,35.0,582.0,898.0,1672,0.0,6.0,0.0
1.0,0.0,2018-02-06T09:23:54Z,1.0,,19.0,Java,eMoflon/emoflon-core-examples,0.0,1.0,1.0,,0.0,,0.0,,done,17.0,,2.0,0.0,1,1.0,1.0,1.0,fe66260a5a42fb61c033702e3b806dd7dfe88732,,,0.0,,10.0,39.0,1.0,master,,1.0,2018-02-06T09:23:49Z,36.0,2018-02-06T09:19:17Z,1.0,2.0,1.0,2018-02-06T09:23:55Z,,2.0,1.0,True,7.0,3.0,1.0,3.0,1.0,16.0,750,0.0,1.0,0.0
1.0,0.0,2013-11-11T12:21:35Z,1.0,,43.0,Java,e0828330/modelEng01,0.0,1.0,,1.0,0.0,,0.0,1.0,done,222.0,14.0,14.0,0.0,1,1.0,1.0,1.0,f9bbd7e766f6e1bfbb225900ae1ae3eaf3fd6070,,15.0,6.0,1.0,488.0,280.0,1.0,master,,1.0,2013-11-11T12:21:28Z,265.0,2013-10-29T18:14:44Z,1.0,28.0,1.0,2013-11-11T12:21:41Z,1.0,14.0,4.0,True,32.0,17.0,1.0,15.0,66.0,140.0,688,0.0,1.0,0.0
1.0,0.0,2013-04-12T15:49:30Z,1.0,,150.0,Java,dzonekl/e4mf,0.0,1.0,,1.0,0.0,,0.0,1.0,done,481.0,15.0,15.0,0.0,1,1.0,1.0,1.0,b57b36fc40e6b6379cbcffe83129dcd819bd3339,,16.0,6.0,1.0,717.0,647.0,1.0,master,,1.0,2013-04-12T15:49:07Z,631.0,2013-04-10T11:09:07Z,1.0,30.0,1.0,2013-11-10T01:23:00Z,1.0,15.0,9.0,True,40.0,18.0,1.0,67.0,190.0,284.0,766,0.0,1.0,0.0
1.0,0.0,2018-01-08T13:05:59Z,1.0,,20.0,Java,dwighthaul/rpg_modeling,0.0,1.0,,1.0,0.0,,0.0,1.0,done,112.0,23.0,23.0,0.0,1,1.0,1.0,1.0,4482f201fde0c82fbd2c11488747fa09524ac381,,24.0,9.0,1.0,241.0,156.0,1.0,master,,1.0,2018-01-08T12:57:21Z,132.0,2017-11-13T15:18:22Z,1.0,46.0,1.0,2018-01-16T18:40:17Z,1.0,23.0,2.0,True,8.0,26.0,1.0,9.0,70.0,134.0,672,0.0,1.0,0.0
6.0,0.0,2015-11-11T17:12:10Z,5.0,3.0,125.0,Java,dtrehas/jeevaneo-naja,0.0,5.0,1.0,4.0,0.0,,0.0,2.0,done,348.0,12.0,25.0,0.0,5,5.0,6.0,5.0,233e98bcd7a29adbdb42b8ed1d2c8cda7b6b7d23,,28.0,26.0,2.0,0.0,508.0,5.0,master,,1.0,2009-09-15T13:39:57Z,473.0,2015-11-11T17:07:53Z,5.0,37.0,2.0,2015-11-11T17:11:19Z,2.0,25.0,11.0,True,157.0,34.0,1.0,54.0,112.0,353.0,781,0.0,5.0,0.0
2.0,0.0,2016-08-16T12:15:12Z,3.0,,52.0,Java,drsgoodall/cdo-test-1,0.0,2.0,1.0,2.0,0.0,,0.0,2.0,done,70.0,2.0,3.0,0.0,2,3.0,2.0,3.0,d221c7ba2ff40f7a94dd21795b2680242eaff236,,4.0,0.0,2.0,47.0,129.0,3.0,master,,1.0,2016-08-16T12:14:50Z,122.0,2016-08-16T12:02:21Z,2.0,5.0,2.0,2016-08-16T12:15:13Z,2.0,3.0,5.0,True,20.0,10.0,1.0,27.0,25.0,74.0,656,0.0,3.0,0.0
1.0,0.0,2016-05-20T15:26:43Z,1.0,,173.0,Java,dreeloss/TibcoBPM,0.0,1.0,,1.0,0.0,,0.0,1.0,done,634.0,9.0,23.0,0.0,1,1.0,1.0,1.0,a09ac56b2ffc26ac97a5fd9f97df7d3466944495,,10.0,16.0,1.0,7039.0,831.0,1.0,master,1.0,1.0,2016-05-20T15:24:08Z,807.0,2016-05-20T14:48:17Z,1.0,32.0,,2016-05-20T15:26:46Z,1.0,23.0,2.0,True,95.0,26.0,1.0,,47.0,184.0,1375,0.0,1.0,0.0
1.0,0.0,2013-05-31T07:43:13Z,2.0,2.0,102.0,Java,fajinyuan/opengda-electronanalyser,0.0,1.0,,2.0,0.0,,0.0,1.0,done,272.0,14.0,20.0,0.0,1,2.0,1.0,2.0,4a89aa693e93c1c14276fb4c330283ddf84c807c,,22.0,12.0,1.0,1136.0,396.0,2.0,master,,1.0,2013-05-31T07:43:00Z,374.0,2013-01-07T09:25:22Z,1.0,34.0,1.0,2013-09-28T15:26:13Z,1.0,20.0,8.0,True,29.0,24.0,1.0,60.0,128.0,215.0,764,0.0,2.0,0.0
2.0,0.0,2015-11-29T18:10:08Z,1.0,,17.0,Java,goldenman84/judo-tournament-manager,0.0,2.0,1.0,,0.0,,0.0,,done,50.0,,13.0,0.0,2,1.0,2.0,1.0,308f431bb0903c6f3e40ec164108e40da7cad652,,,0.0,,245.0,82.0,1.0,master,,1.0,2014-03-16T02:37:40Z,67.0,2015-11-29T18:09:32Z,2.0,13.0,2.0,2015-11-29T18:10:09Z,,13.0,2.0,True,21.0,14.0,1.0,3.0,4.0,48.0,680,0.0,1.0,0.0
1.0,0.0,2017-04-04T18:36:29Z,1.0,,110.0,Java,gublan24/ViOpContract,0.0,1.0,,1.0,0.0,,0.0,1.0,done,510.0,33.0,31.0,0.0,1,1.0,1.0,1.0,dbba212891156527ceee29a8ffc55e146deaead4,,30.0,12.0,1.0,7102.0,652.0,1.0,master,1.0,1.0,2017-04-04T18:33:08Z,620.0,2015-04-09T22:56:50Z,1.0,64.0,1.0,2017-04-04T18:17:11Z,1.0,31.0,5.0,True,21.0,34.0,1.0,27.0,313.0,414.0,858,0.0,1.0,0.0
1.0,0.0,2015-03-15T02:01:29Z,1.0,,8.0,Java,gsrinivas37/com.example.goodreads.model,0.0,1.0,1.0,,0.0,,0.0,,done,14.0,,4.0,0.0,1,1.0,1.0,1.0,5804d5a0dcd0a0a779c30339b94021463f5e628e,,,0.0,,128.0,27.0,1.0,master,,1.0,2015-03-15T02:00:39Z,22.0,2015-03-14T04:06:37Z,1.0,4.0,1.0,2015-03-15T02:01:30Z,,4.0,1.0,True,6.0,5.0,1.0,9.0,4.0,20.0,673,0.0,1.0,0.0
1.0,0.0,2018-01-20T10:23:56Z,1.0,,8.0,Java,goshi-f-a/OCLTest,0.0,1.0,,1.0,0.0,,0.0,1.0,done,37.0,9.0,10.0,0.0,1,1.0,1.0,1.0,f9038b8f123c322c50cb111f2c8462446cfa04e8,,10.0,6.0,1.0,38.0,56.0,1.0,master,1.0,1.0,2018-01-20T10:24:03Z,45.0,2018-01-20T08:25:44Z,1.0,19.0,1.0,2018-01-20T10:23:57Z,1.0,10.0,1.0,True,6.0,13.0,1.0,2.0,26.0,59.0,689,0.0,1.0,0.0
1.0,0.0,2015-02-17T16:20:06Z,1.0,,43.0,Java,glefur/scxml-designer,0.0,1.0,,1.0,0.0,,0.0,1.0,done,287.0,33.0,47.0,0.0,1,1.0,1.0,1.0,0420ca4eb7f396e05dd88b3415e15cb172999287,,34.0,28.0,1.0,312.0,378.0,1.0,master,1.0,1.0,2015-02-17T16:19:40Z,330.0,2015-01-27T12:02:46Z,1.0,80.0,,2016-01-31T15:23:53Z,1.0,47.0,3.0,True,13.0,50.0,1.0,14.0,103.0,208.0,752,0.0,1.0,1.0
1.0,0.0,2017-04-07T13:35:07Z,1.0,,29.0,Java,gkerbi/usga,0.0,1.0,,1.0,0.0,,0.0,1.0,done,78.0,3.0,3.0,0.0,1,1.0,1.0,1.0,6fc06845b272a15b705f75dec053e4e5b2d6f606,,4.0,6.0,1.0,196.0,111.0,1.0,master,,1.0,2017-04-07T13:34:49Z,107.0,2017-04-07T13:18:24Z,1.0,6.0,1.0,2017-04-07T13:35:16Z,1.0,3.0,2.0,True,12.0,6.0,1.0,9.0,34.0,62.0,673,0.0,1.0,0.0
1.0,0.0,2015-09-18T08:45:20Z,1.0,,67.0,Java,georgkuhne/computerlinguistik,0.0,1.0,,1.0,0.0,,0.0,1.0,done,199.0,15.0,15.0,0.0,1,1.0,1.0,1.0,6ac5b975e5d5f5e31cbd35cf019851bd1516a46d,,16.0,10.0,1.0,2268.0,282.0,1.0,master,,1.0,2015-09-18T08:45:18Z,266.0,2014-05-06T17:38:29Z,1.0,30.0,1.0,2014-10-09T09:35:47Z,1.0,15.0,6.0,True,20.0,18.0,1.0,32.0,116.0,184.0,1241,0.0,1.0,0.0
1.0,0.0,2014-07-03T02:47:29Z,2.0,2.0,13.0,Java,hgvanpariya/IPXact-ECore-Object,0.0,1.0,,2.0,0.0,,0.0,1.0,done,555.0,285.0,672.0,0.0,1,2.0,1.0,2.0,362d61c820268c88136dc29511110c9725b8ef7e,,572.0,232.0,1.0,848.0,1242.0,0.0,master,2.0,1.0,2014-07-03T02:45:06Z,568.0,2014-07-03T02:38:03Z,1.0,957.0,,2016-06-23T09:35:55Z,1.0,672.0,1.0,True,7.0,676.0,1.0,3.0,544.0,1518.0,844,0.0,2.0,0.0
1.0,0.0,2015-11-14T15:13:15Z,1.0,,3.0,0,hendrickhan/test,0.0,1.0,1.0,,0.0,,0.0,,done,7.0,,,0.0,1,1.0,1.0,1.0,428e97662c969e098aa96dde0e7a24b0eba32bfc,,,0.0,,0.0,11.0,0.0,master,,1.0,2015-11-14T15:01:46Z,10.0,2015-11-14T14:48:48Z,1.0,,1.0,2015-11-14T14:48:48Z,,,1.0,True,5.0,1.0,1.0,1.0,,11.0,652,0.0,1.0,0.0
1.0,0.0,2017-10-18T17:51:53Z,1.0,,6.0,D,helioqs/mda,0.0,1.0,1.0,,0.0,,0.0,,done,17.0,,15.0,0.0,1,1.0,1.0,1.0,4b4a9ddf6cfc7716d82e9cd7d2ad16f85137c046,,,0.0,,88.0,39.0,1.0,master,,1.0,2017-10-18T17:50:53Z,23.0,2017-09-30T20:39:29Z,1.0,15.0,1.0,2017-09-30T21:06:43Z,,15.0,1.0,True,14.0,16.0,1.0,1.0,,35.0,656,0.0,1.0,0.0
2.0,0.0,2017-10-04T14:35:38Z,2.0,,31.0,Java,hayasamaana/MDE,0.0,2.0,,2.0,0.0,,0.0,2.0,done,107.0,26.0,27.0,0.0,2,2.0,2.0,2.0,dc48864c5653fd585db564385829701604f2af2e,,28.0,8.0,2.0,282.0,168.0,2.0,master,1.0,1.0,2017-10-02T17:19:11Z,138.0,2017-10-02T07:56:23Z,2.0,53.0,2.0,2017-10-02T17:07:27Z,2.0,27.0,4.0,True,18.0,33.0,1.0,18.0,70.0,161.0,688,0.0,2.0,0.0
2.0,0.0,2013-10-09T16:08:29Z,2.0,,44.0,Java,haiodo/emf_estore_demo,0.0,2.0,,2.0,0.0,,0.0,2.0,done,81.0,8.0,8.0,0.0,2,2.0,2.0,2.0,e8c02a7cf9c04239b2630dde515662968e6403f6,,10.0,8.0,2.0,844.0,136.0,2.0,master,,1.0,2013-10-09T16:08:18Z,125.0,2013-10-08T16:15:08Z,2.0,16.0,,2013-10-09T16:08:31Z,2.0,8.0,3.0,True,13.0,14.0,1.0,16.0,49.0,96.0,734,0.0,2.0,0.0
1.0,0.0,2014-07-31T12:37:02Z,1.0,,52.0,Java,georgkuhne/wissensbasiertesysteme,0.0,1.0,,1.0,0.0,,0.0,1.0,done,110.0,11.0,11.0,0.0,1,1.0,1.0,1.0,f09b8867d356f6fa8b2c3adb500d26bb34bd7bf8,,12.0,8.0,1.0,2344.0,174.0,1.0,master,,1.0,2014-07-31T12:36:57Z,162.0,2014-04-22T12:33:52Z,1.0,22.0,1.0,2014-06-28T10:58:51Z,1.0,11.0,3.0,True,11.0,14.0,1.0,18.0,64.0,109.0,713,0.0,1.0,0.0
1.0,0.0,2016-02-29T23:15:54Z,1.0,,26.0,Java,georgkuhne/MRTPrimzahlSuche,0.0,1.0,,1.0,0.0,,0.0,1.0,done,46.0,2.0,2.0,0.0,1,1.0,1.0,1.0,df67e0bc2c41e923ad7ee8ca4fdd4e142a279d38,,3.0,4.0,1.0,5115.0,75.0,1.0,master,,1.0,2016-02-29T23:14:06Z,72.0,2016-02-28T15:59:52Z,1.0,4.0,1.0,2016-02-28T16:09:51Z,1.0,2.0,1.0,True,7.0,5.0,1.0,6.0,30.0,49.0,658,0.0,1.0,0.0
1.0,0.0,2016-07-30T15:36:39Z,1.0,,29.0,Java,florianpirchner/beantypes,0.0,1.0,,1.0,0.0,,0.0,1.0,done,54.0,13.0,13.0,0.0,1,1.0,1.0,1.0,bcc03d3671fb737ed86a884f187f29098b9f8b00,,14.0,6.0,1.0,56.0,97.0,1.0,master,,1.0,2016-07-30T15:36:33Z,83.0,2016-07-30T13:47:48Z,1.0,26.0,1.0,2016-07-30T13:51:35Z,1.0,13.0,1.0,True,5.0,16.0,1.0,8.0,38.0,77.0,653,0.0,1.0,0.0
1.0,0.0,2016-01-15T01:55:30Z,1.0,,16.0,Java,fipgil/reflex-diagram-editors,0.0,1.0,1.0,,0.0,,0.0,,done,46.0,,22.0,0.0,1,1.0,1.0,1.0,fb043c6c72ab3fd0d9da8d85c8a66ac4315deb1d,,,0.0,,56.0,85.0,1.0,master,,1.0,2016-01-15T01:55:03Z,62.0,2015-12-26T17:52:46Z,1.0,22.0,1.0,2016-01-14T01:37:22Z,,22.0,2.0,True,8.0,23.0,1.0,11.0,29.0,67.0,660,0.0,1.0,0.0
5.0,0.0,2016-10-24T21:23:39Z,11.0,,153.0,Java,fernandoafb/xpdl-to-cpn,0.0,2.0,6.0,5.0,0.0,,0.0,5.0,done,923.0,,96.0,0.0,2,11.0,5.0,6.0,ca9e77ea00af257cc5206ea4a7c19f798b83beb4,,5.0,47.0,5.0,33889.0,1187.0,6.0,master,5.0,1.0,2016-10-24T21:23:39Z,1076.0,2015-03-20T03:23:09Z,2.0,85.0,,2016-10-24T21:23:49Z,5.0,85.0,8.0,True,170.0,100.0,1.0,35.0,582.0,898.0,4153,0.0,6.0,1.0
15.0,0.0,2015-05-18T18:13:42Z,20.0,20.0,240.0,Java,fellipealeixo/gpfframework,0.0,15.0,4.0,48.0,0.0,,0.0,12.0,done,1277.0,121.0,637.0,0.0,15,20.0,15.0,24.0,f2086406fe6776f7fdb2e5de1d1ef68dedd9d3df,16.0,468.0,114.0,12.0,1960.0,2188.0,20.0,master,15.0,1.0,2010-08-13T02:41:19Z,1517.0,2015-05-18T18:10:28Z,15.0,758.0,15.0,2015-05-18T18:12:01Z,12.0,637.0,2.0,True,105.0,681.0,1.0,80.0,845.0,1810.0,1143,0.0,20.0,0.0
1.0,0.0,2015-01-23T14:00:37Z,1.0,,14.0,Java,fredrikattebrant/emf.uuid.library.example,0.0,1.0,,1.0,0.0,,0.0,1.0,done,25.0,3.0,3.0,0.0,1,1.0,1.0,1.0,3217e0b73893e06a80efaa7a33d513c1c9d60dc9,,4.0,6.0,1.0,196.0,43.0,1.0,master,,1.0,2015-01-23T14:00:37Z,39.0,2012-10-17T14:53:57Z,1.0,6.0,1.0,2015-01-23T14:00:38Z,1.0,3.0,1.0,True,8.0,6.0,1.0,2.0,12.0,34.0,657,0.0,1.0,0.0
2.0,0.0,2016-01-06T18:43:20Z,2.0,2.0,7.0,Java,forerik/mdsd2015,0.0,2.0,,2.0,0.0,,0.0,1.0,done,84.0,29.0,71.0,0.0,2,2.0,2.0,2.0,d90fbc7f16553bd936645cdaad63f2011c9b1ed0,,60.0,28.0,1.0,658.0,165.0,2.0,master,1.0,1.0,2016-01-06T18:43:15Z,91.0,2015-11-05T08:23:42Z,2.0,100.0,1.0,2015-12-08T09:12:15Z,1.0,71.0,1.0,True,14.0,75.0,1.0,2.0,64.0,190.0,672,0.0,2.0,0.0
1.0,0.0,2015-03-15T19:43:55Z,1.0,,61.0,Java,deimpali/hu.bme.mit.petrinet,0.0,1.0,,1.0,0.0,,0.0,1.0,done,82.0,6.0,6.0,0.0,1,1.0,1.0,1.0,da068a48d927aa7804ad5a9507e8d52f1b5f5b86,,7.0,4.0,1.0,192.0,150.0,1.0,master,,1.0,2015-03-15T19:43:44Z,143.0,2015-03-14T22:15:16Z,1.0,12.0,1.0,2015-03-15T19:43:55Z,1.0,6.0,5.0,True,19.0,9.0,1.0,21.0,34.0,81.0,637,0.0,1.0,0.0
1.0,0.0,2017-06-08T19:41:08Z,1.0,,37.0,Java,abelgomez/cpntools.toolkit,0.0,1.0,,1.0,0.0,,0.0,1.0,done,145.0,45.0,45.0,0.0,1,1.0,1.0,1.0,c88e3594f56785d6c31bb401887e899e1d636e5c,,46.0,8.0,1.0,7735.0,228.0,1.0,master,,1.0,2017-06-08T19:38:58Z,182.0,2016-10-05T17:13:58Z,1.0,90.0,1.0,2016-10-24T10:53:10Z,1.0,45.0,3.0,True,15.0,48.0,1.0,5.0,97.0,214.0,766,0.0,1.0,0.0
1.0,0.0,2017-04-20T11:50:07Z,1.0,,88.0,Java,aronfabian/onlab_kodgen,0.0,1.0,,1.0,0.0,,0.0,1.0,done,99.0,6.0,4.0,0.0,1,1.0,1.0,1.0,af1cc3005e0e10b74f26125bcfd1c4169a5b6d37,,5.0,6.0,1.0,133.0,192.0,1.0,master,,1.0,2017-04-20T11:50:00Z,187.0,2017-03-21T21:01:16Z,1.0,10.0,1.0,2017-03-21T21:36:08Z,1.0,4.0,4.0,True,16.0,7.0,1.0,23.0,25.0,65.0,612,0.0,1.0,0.0
1.0,0.0,2015-09-04T14:43:28Z,2.0,2.0,32.0,Java,apupier/eclipse-oomph-smart-importer,0.0,1.0,,2.0,0.0,,0.0,1.0,done,58.0,1.0,2.0,0.0,1,2.0,1.0,2.0,252d69adb2caa6b489e128771e02b4848ea72c53,,4.0,0.0,1.0,240.0,94.0,2.0,master,,1.0,2015-09-04T14:43:31Z,90.0,2015-06-19T14:55:08Z,1.0,3.0,1.0,2015-06-19T14:58:53Z,1.0,2.0,2.0,True,15.0,6.0,1.0,19.0,11.0,41.0,625,0.0,2.0,0.0
1.0,0.0,2013-02-08T13:07:31Z,1.0,,59.0,Java,aphung-coding/aphung.code.emfrcp,0.0,1.0,,1.0,0.0,,0.0,1.0,done,151.0,7.0,7.0,0.0,1,1.0,1.0,1.0,a4f25be212ec2991880988f8842a310155c896a6,,8.0,2.0,1.0,244.0,218.0,1.0,master,,1.0,2013-02-08T13:07:25Z,210.0,2013-02-06T13:27:48Z,1.0,14.0,1.0,2013-02-08T13:07:32Z,1.0,7.0,4.0,True,13.0,10.0,1.0,15.0,40.0,81.0,656,0.0,1.0,0.0
1.0,0.0,2015-11-05T17:38:50Z,1.0,,36.0,Java,anyrenwei/levelliftAlogrithm,0.0,1.0,,1.0,0.0,,0.0,1.0,done,94.0,4.0,4.0,0.0,1,1.0,1.0,1.0,ad1b3601535e001b24b7a1cfee4856cbaefad6bc,,5.0,1.0,1.0,188.0,135.0,1.0,master,,1.0,2015-11-05T17:38:46Z,130.0,2015-10-08T09:33:00Z,1.0,8.0,1.0,2015-10-08T13:20:15Z,1.0,4.0,2.0,True,9.0,7.0,1.0,5.0,59.0,86.0,614,0.0,1.0,0.0
1.0,0.0,2015-08-08T18:15:19Z,3.0,,35.0,Java,annie35/erca.erca,0.0,1.0,,3.0,0.0,,0.0,3.0,done,162.0,16.0,16.0,0.0,1,3.0,1.0,1.0,d5eb1bbcc4fbccb19357f34f213e821c74d262e8,,19.0,10.0,3.0,1712.0,216.0,1.0,master,,1.0,2011-04-09T15:34:41Z,197.0,2015-08-08T18:11:17Z,1.0,32.0,1.0,2015-08-08T18:15:20Z,3.0,16.0,1.0,True,6.0,25.0,1.0,6.0,106.0,158.0,652,0.0,3.0,0.0
1.0,0.0,2015-06-04T09:57:06Z,10.0,,79.0,Java,artist-project/ARTIST-TFT,0.0,1.0,9.0,1.0,0.0,,0.0,1.0,done,246.0,5.0,84.0,0.0,1,10.0,1.0,2.0,f736d3bdc24ed3f04b1a993932449de1dad63ea3,,6.0,1.0,1.0,25536.0,419.0,2.0,master,,1.0,2015-06-04T09:54:00Z,325.0,2015-06-04T09:54:36Z,1.0,89.0,1.0,2015-06-04T09:57:15Z,1.0,84.0,2.0,True,77.0,96.0,1.0,28.0,89.0,275.0,1173,0.0,10.0,0.0
1.0,0.0,2014-04-14T18:17:17Z,1.0,,60.0,Java,arunkumar-ramaswamy/SafeRobotV1,0.0,1.0,,1.0,0.0,,0.0,1.0,done,116.0,8.0,8.0,0.0,1,1.0,1.0,1.0,813134c20088d4be4b813b8cefb7e982daff00b7,,9.0,6.0,1.0,264.0,185.0,1.0,master,,1.0,2014-04-14T18:17:57Z,176.0,2014-04-06T14:12:07Z,1.0,16.0,1.0,2014-04-14T18:17:16Z,1.0,8.0,5.0,True,17.0,11.0,1.0,25.0,62.0,111.0,625,0.0,1.0,0.0
1.0,0.0,2016-01-26T15:36:19Z,1.0,,22.0,Java,bellisoy/mbse,0.0,1.0,,1.0,0.0,,0.0,1.0,done,53.0,8.0,8.0,0.0,1,1.0,1.0,1.0,751f12e32d7fdbba74c02050970395df2fbc53f8,,8.0,7.0,1.0,261.0,84.0,1.0,master,1.0,1.0,2016-01-26T15:36:19Z,75.0,2016-01-25T03:12:46Z,1.0,16.0,1.0,2016-01-25T18:09:16Z,1.0,8.0,1.0,True,6.0,11.0,1.0,2.0,21.0,51.0,719,0.0,1.0,0.0
1.0,0.0,2015-11-06T14:41:31Z,1.0,,50.0,Java,bekraft/bitub.support,0.0,1.0,,1.0,0.0,,0.0,1.0,done,81.0,7.0,12.0,0.0,1,1.0,1.0,1.0,4eefebccc2a86ce5e6a31f958ea9f99b918e70d6,,8.0,6.0,1.0,0.0,144.0,1.0,master,1.0,1.0,2015-11-06T14:41:20Z,131.0,2015-11-06T14:31:52Z,1.0,19.0,,2015-11-06T14:33:19Z,1.0,12.0,3.0,True,14.0,15.0,1.0,21.0,40.0,85.0,688,0.0,1.0,0.0
1.0,0.0,2015-10-08T18:54:06Z,3.0,,35.0,Java,bdurgahee/erca.erca,0.0,1.0,,3.0,0.0,,0.0,3.0,done,162.0,16.0,16.0,0.0,1,3.0,1.0,1.0,d5eb1bbcc4fbccb19357f34f213e821c74d262e8,,19.0,10.0,3.0,1716.0,216.0,1.0,master,,1.0,2011-04-09T15:34:41Z,197.0,2015-10-08T18:50:51Z,1.0,32.0,1.0,2015-10-08T18:54:07Z,3.0,16.0,1.0,True,6.0,25.0,1.0,6.0,106.0,158.0,699,0.0,3.0,0.0
2.0,0.0,2016-06-04T20:07:31Z,2.0,,100.0,Java,atischenko/atgen,0.0,2.0,,2.0,0.0,,0.0,2.0,done,157.0,12.0,13.0,0.0,2,2.0,2.0,2.0,528ecf6d8b605df31b9a91ba9911a5c04c2f14dc,,14.0,6.0,2.0,486.0,273.0,2.0,master,1.0,1.0,2016-06-04T20:07:01Z,257.0,2016-03-10T21:16:14Z,2.0,25.0,2.0,2016-03-10T21:29:12Z,2.0,13.0,7.0,True,25.0,19.0,1.0,49.0,72.0,148.0,672,0.0,2.0,0.0
2.0,0.0,2017-03-15T08:01:32Z,7.0,2.0,11.0,Smalltalk,astares/Pharo-EMF,0.0,1.0,7.0,,0.0,,0.0,,done,40.0,,128.0,0.0,1,7.0,2.0,3.0,8777d55a0ee6214ff180ab055cc8b58ddb816b50,,,0.0,,918.0,187.0,2.0,master,,1.0,2017-03-15T08:01:03Z,51.0,2017-01-17T11:02:45Z,1.0,128.0,1.0,2017-03-14T08:09:11Z,,128.0,1.0,True,7.0,135.0,1.0,1.0,,150.0,621,0.0,7.0,0.0
1.0,0.0,2016-09-28T12:39:00Z,1.0,,3.0,0,andradastupinean/Workflow-engine,0.0,1.0,1.0,,0.0,,0.0,,done,10.0,,3.0,0.0,1,1.0,1.0,1.0,1f946a569f3be0783d08f63e0828cb066a008465,,,0.0,,7.0,17.0,1.0,master,,1.0,2016-09-28T12:38:17Z,13.0,2016-09-28T12:07:59Z,1.0,3.0,1.0,2016-09-28T12:07:59Z,,3.0,1.0,True,8.0,4.0,1.0,1.0,,17.0,682,0.0,1.0,0.0
1.0,0.0,2017-09-05T19:38:13Z,1.0,,27.0,Java,amorscher/eclipse_installer,0.0,2.0,,1.0,0.0,,0.0,1.0,done,40.0,2.0,2.0,0.0,1,1.0,1.0,1.0,36bec70a00c9d08dcab8ea34304bb5ae16b46b07,,3.0,2.0,1.0,29.0,70.0,1.0,master,,1.0,2017-09-05T19:38:02Z,67.0,2017-08-28T05:12:23Z,1.0,4.0,1.0,2017-08-28T05:20:58Z,1.0,2.0,1.0,True,7.0,5.0,1.0,15.0,20.0,39.0,609,0.0,1.0,0.0
